"t","c","o","h","l","v","date","s"
"1381017600","188.36396238649","181.94156889425","193.22663174489","183.77653846346","884","2013-10-06 00:00:00",""
"1381104000","191.29991369722","188.36396238649","191.29991369722","190.19893195569","53","2013-10-07 00:00:00",""
"1381190400","190.19893195569","191.29991369722","191.1164167403","190.19893195569","180","2013-10-08 00:00:00",""
"1381276800","192.95138630951","190.19893195569","192.95138630951","185.61150803267","282","2013-10-09 00:00:00",""
"1381363200","195.97908609871","192.95138630951","195.97908609871","195.97908609871","50","2013-10-10 00:00:00",""
"1381968000","197.53881023253","195.97908609871","197.53881023253","197.53881023253","100","2013-10-17 00:00:00",""
"1382227200","203.77770676785","197.53881023253","203.77770676785","200.65825850019","268","2013-10-20 00:00:00",""
"1382313600","213.59479396312","203.77770676785","213.59479396312","206.71365807858","582","2013-10-21 00:00:00",""
"1382400000","218.64096027845","213.59479396312","218.64096027845","213.50304548466","981","2013-10-22 00:00:00",""
"1382486400","215.88850592463","218.64096027845","215.88850592463","215.42976353233","194","2013-10-23 00:00:00",""
"1382572800","213.13605157082","215.88850592463","213.13605157082","213.13605157082","178","2013-10-24 00:00:00",""
"1382832000","213.59479396312","213.13605157082","214.87927266157","211.48457895853","190","2013-10-27 00:00:00",""
"1382918400","208.54862764779","213.59479396312","211.30108200161","207.72289134165","902","2013-10-28 00:00:00",""
"1383004800","206.71365807858","208.54862764779","209.00737004009","206.71365807858","639","2013-10-29 00:00:00",""
"1383091200","206.71365807858","206.71365807858","208.54862764779","206.71365807858","475","2013-10-30 00:00:00",""
"1383696000","210.01660330316","206.71365807858","210.01660330316","210.01660330316","18","2013-11-06 00:00:00",""
"1383782400","210.383597217","210.01660330316","210.383597217","210.01660330316","600","2013-11-07 00:00:00",""
"1384041600","211.30108200161","210.383597217","213.68654244158","211.30108200161","347","2013-11-10 00:00:00",""
"1384128000","216.07200288155","211.30108200161","216.07200288155","211.30108200161","1376","2013-11-11 00:00:00",""
